fact_id,LLaMA3-8B,LLaMA3-3B-Instruct,LLaMA3-1B-Instruct,LLaMA3-1B,LLaMA3-3B,LLaMA3-8B-Instruct
Get Back -> Paul McCartney,75.0,100.0,100.0,75.0,0.0,75.0
Get Hard -> Will Ferrell,100.0,100.0,50.0,66.66666666666666,25.0,100.0
Get Real -> comedy-drama,16.666666666666664,91.66666666666666,91.66666666666666,33.33333333333333,27.27272727272727,75.0
Get Well Soon -> Jean Becker,80.0,100.0,100.0,50.0,30.0,90.0
Getaway -> Courtney Solomon,62.5,100.0,75.0,57.14285714285714,12.5,50.0
Getaway -> Leslie Charteris,75.0,100.0,100.0,25.0,50.0,87.5
Getting Acquainted -> Mack Sennett,0.0,100.0,100.0,50.0,50.0,100.0
Getting Even -> Woody Allen,100.0,100.0,100.0,50.0,50.0,100.0
Getting Married -> George Bernard Shaw,90.0,100.0,100.0,40.0,60.0,70.0
Getting to Know You -> Richard Rodgers,100.0,100.0,100.0,75.0,0.0,75.0
Gevherhan Hatun -> Mehmed the Conqueror,100.0,100.0,25.0,0.0,0.0,75.0
Ghost -> Hossein Shahabi,100.0,91.66666666666666,91.66666666666666,58.333333333333336,41.66666666666667,75.0
Giacinto Berloco -> Catholic Church,100.0,100.0,100.0,71.42857142857143,50.0,75.0
Giacomo Biffi -> Catholic Church,100.0,100.0,100.0,66.66666666666666,16.666666666666664,83.33333333333334
Gianfranco Ravasi -> Catholic Church,100.0,100.0,100.0,100.0,16.666666666666664,50.0
Gianni Lonzi -> Florence,100.0,100.0,100.0,66.66666666666666,50.0,87.5
Giant -> George Stevens,62.5,100.0,75.0,37.5,75.0,75.0
Giant Food -> United States of America,75.0,100.0,100.0,16.666666666666664,25.0,100.0
Gideon Olin -> politician,100.0,75.0,100.0,50.0,75.0,75.0
Gillian Raine -> actor,87.5,87.5,100.0,16.666666666666664,37.5,62.5
Gimnasia y Esgrima de Santa Fe -> association football,100.0,100.0,100.0,0.0,50.0,100.0
Gina Krog -> politician,87.5,75.0,62.5,28.57142857142857,37.5,75.0
Gino Bianco -> Milan,100.0,100.0,100.0,100.0,25.0,100.0
Gino Coppedè -> architect,100.0,100.0,66.66666666666666,50.0,66.66666666666666,83.33333333333334
Giorgio Cagnotto -> diving,100.0,100.0,100.0,75.0,50.0,62.5
Giorgio Venturin -> association football,80.0,100.0,100.0,66.66666666666666,33.33333333333333,100.0
Giovanni Diodati -> Calvinism,100.0,100.0,100.0,83.33333333333334,0.0,66.66666666666666
Giovanni Grasso -> actor,87.5,75.0,62.5,12.5,50.0,75.0
Giovanni Stefano Marucelli -> Florence,100.0,75.0,75.0,0.0,50.0,100.0
Girlfriend -> Karan Razdan,100.0,100.0,100.0,87.5,75.0,50.0
Girlfriend -> Pammi Baweja,100.0,100.0,80.0,80.0,40.0,70.0
Girolamo Maria Gotti -> Catholic Church,50.0,100.0,100.0,50.0,50.0,100.0
Giuseppe Bezzuoli -> Florence,100.0,100.0,75.0,25.0,12.5,87.5
Giuseppe Castelli -> Milan,100.0,100.0,100.0,60.0,33.33333333333333,66.66666666666666
Givron -> France,0.0,100.0,100.0,0.0,0.0,100.0
Gladwyn Jebb -> politician,50.0,50.0,50.0,100.0,0.0,100.0
Glas -> Jacques Derrida,100.0,100.0,100.0,75.0,50.0,100.0
Glass -> Bert Haanstra,100.0,100.0,100.0,100.0,0.0,100.0
Glenn Albrecht -> philosopher,100.0,75.0,75.0,50.0,50.0,75.0
Glenn Gould -> composer,100.0,100.0,100.0,50.0,66.66666666666666,100.0
Glory -> James Horner,100.0,100.0,100.0,0.0,50.0,100.0
Go -> Moby,100.0,100.0,100.0,66.66666666666666,83.33333333333334,83.33333333333334
God Told Me To -> Larry Cohen,100.0,100.0,100.0,66.66666666666666,50.0,50.0
Going Away -> Nicole Garcia,60.0,100.0,90.0,50.0,40.0,50.0
Good -> alternative rock,42.857142857142854,75.0,100.0,28.57142857142857,37.5,87.5
Good News -> Ray Henderson,100.0,100.0,100.0,25.0,0.0,100.0
Good Night -> George Martin,100.0,85.71428571428571,100.0,37.5,12.5,87.5
Good Taste -> Isaac Asimov,100.0,100.0,87.5,28.57142857142857,25.0,100.0
Gor -> science fiction,87.5,100.0,100.0,0.0,50.0,87.5
Gorgeous -> Jackie Chan,100.0,100.0,75.0,100.0,100.0,75.0
Gorillaz -> reggae,66.66666666666666,100.0,100.0,25.0,50.0,83.33333333333334
Gospel of Luke -> Luke the Evangelist,100.0,100.0,100.0,66.66666666666666,33.33333333333333,100.0
Grace -> short story,83.33333333333334,100.0,100.0,0.0,16.666666666666664,33.33333333333333
Graduate First -> Maurice Pialat,100.0,100.0,100.0,75.0,0.0,100.0
Graham Oates -> association football,50.0,100.0,100.0,50.0,50.0,50.0
Granado Espada -> fantasy,100.0,100.0,100.0,0.0,50.0,50.0
Grand Duchy of Finland -> Helsinki,100.0,100.0,83.33333333333334,,50.0,66.66666666666666
Grand Prix -> Maurice Jarre,100.0,100.0,100.0,100.0,50.0,50.0
Grantham Town F.C. -> association football,91.66666666666666,91.66666666666666,100.0,75.0,90.0,83.33333333333334
Gravity -> George Clooney,100.0,100.0,100.0,100.0,100.0,75.0
Great Britain -> London,100.0,100.0,100.0,100.0,100.0,83.33333333333334
Greece -> Athens,100.0,100.0,100.0,100.0,100.0,100.0
Green -> Nick Mason,66.66666666666666,83.33333333333334,66.66666666666666,16.666666666666664,33.33333333333333,66.66666666666666
Green Light -> Frank Borzage,100.0,100.0,100.0,50.0,25.0,50.0
Gregor Balažic -> association football,50.0,100.0,100.0,0.0,50.0,50.0
Gregor Zabret -> association football,62.5,100.0,100.0,12.5,12.5,75.0
Gregorio Selser -> Buenos Aires,100.0,100.0,80.0,100.0,70.0,90.0
Gregory I -> Christianity,66.66666666666666,83.33333333333334,100.0,0.0,0.0,50.0
Guadalupe Missionaries -> Catholic Church,100.0,100.0,75.0,71.42857142857143,28.57142857142857,75.0
Guanabara -> Rio de Janeiro,100.0,100.0,100.0,0.0,0.0,100.0
Guilherme Andrade -> association football,83.33333333333334,100.0,100.0,40.0,33.33333333333333,66.66666666666666
Guillaume du Tillot -> politician,100.0,50.0,75.0,0.0,25.0,75.0
Gumshoe -> Andrew Lloyd Webber,87.5,100.0,100.0,62.5,25.0,37.5
Gun -> Harish Raj,85.71428571428571,100.0,100.0,80.0,87.5,100.0
Guns -> Stephen King,100.0,100.0,100.0,50.0,25.0,25.0
Guns of the Magnificent Seven -> Elmer Bernstein,100.0,100.0,100.0,40.0,50.0,66.66666666666666
Guru -> Ilaiyaraaja,100.0,100.0,100.0,60.0,33.33333333333333,50.0
Gus Bodnar -> ice hockey,83.33333333333334,100.0,100.0,50.0,33.33333333333333,50.0
Gustavo García-Siller -> Catholic Church,100.0,100.0,100.0,25.0,0.0,50.0
Gyula Czimra -> Budapest,100.0,75.0,100.0,25.0,75.0,50.0
Gábor Jánvári -> association football,100.0,100.0,100.0,50.0,83.33333333333334,50.0
Gênes -> Genoa,87.5,100.0,100.0,66.66666666666666,100.0,87.5
Günter Kutowski -> association football,80.0,100.0,100.0,37.5,70.0,80.0
HSV Hamburg -> handball,100.0,100.0,100.0,50.0,75.0,75.0
Hafsid dynasty -> Sunni Islam,100.0,100.0,100.0,100.0,0.0,50.0
"Hallelujah, Baby! -> Jule Styne",100.0,100.0,100.0,88.88888888888889,20.0,60.0
Halloween -> John Carpenter,100.0,100.0,100.0,100.0,0.0,50.0
Hamilton -> Lin-Manuel Miranda,100.0,100.0,100.0,100.0,100.0,50.0
Hamsterdam -> David Simon,100.0,100.0,87.5,83.33333333333334,71.42857142857143,100.0
Hans Cornelis -> association football,75.0,100.0,100.0,75.0,50.0,75.0
Hans Pieren -> alpine skiing,50.0,100.0,100.0,80.0,33.33333333333333,83.33333333333334
Hansi Niese -> Vienna,75.0,100.0,83.33333333333334,0.0,50.0,62.5
Happy -> Yuvan Shankar Raja,100.0,100.0,100.0,0.0,0.0,100.0
Happy Feet -> John Powell,25.0,100.0,100.0,0.0,100.0,75.0
Happy New Year -> Cole Porter,100.0,100.0,100.0,50.0,50.0,75.0
Happy When It Rains -> alternative rock,57.14285714285714,100.0,100.0,25.0,0.0,37.5
Hard to Be a God -> Peter Fleischmann,100.0,100.0,100.0,50.0,100.0,100.0
Hard to Get -> Jerry Wald,90.0,100.0,100.0,66.66666666666666,40.0,90.0
Hare Rama Hare Krishna -> Dev Anand,100.0,100.0,100.0,100.0,62.5,75.0
Harvest -> Marcel Pagnol,100.0,87.5,87.5,62.5,37.5,50.0
Harvey -> Philadelphia,100.0,100.0,100.0,75.0,25.0,75.0
"Harvey Peltier, Sr. -> lawyer",80.0,80.0,70.0,60.0,30.0,70.0
Harvey William Burk -> politician,87.5,100.0,87.5,71.42857142857143,25.0,75.0
Havergal Brian -> composer,83.33333333333334,60.0,100.0,100.0,66.66666666666666,83.33333333333334
Havoc -> Peter Fleischmann,100.0,100.0,100.0,50.0,0.0,100.0
Hawthorne James -> actor,50.0,100.0,100.0,0.0,25.0,75.0
He -> Rouzbeh Rashidi,100.0,100.0,100.0,0.0,25.0,50.0
Heal the World -> Michael Jackson,100.0,87.5,100.0,75.0,75.0,87.5
Health -> Robert Altman,100.0,100.0,100.0,50.0,50.0,0.0
Heath -> songwriter,75.0,100.0,100.0,50.0,25.0,50.0
Heaven -> Diane Keaton,100.0,100.0,75.0,50.0,50.0,50.0
Heaven 17 -> synth-pop,100.0,100.0,100.0,50.0,100.0,100.0
Heaven over the Marshes -> Augusto Genina,50.0,100.0,100.0,50.0,75.0,50.0
Heavy -> Thurston Moore,100.0,100.0,100.0,66.66666666666666,50.0,83.33333333333334
Hebrew Theological College -> Judaism,75.0,100.0,100.0,66.66666666666666,25.0,75.0
"Hedwig of France, Countess of Nevers -> Robert II of France",100.0,100.0,100.0,0.0,0.0,50.0
Heinrich Fasching -> Catholic Church,100.0,100.0,100.0,100.0,50.0,50.0
Heinrich Hofmann -> composer,100.0,90.0,91.66666666666666,20.0,33.33333333333333,50.0
Helen -> Sandra Nettelbeck,100.0,83.33333333333334,66.66666666666666,83.33333333333334,66.66666666666666,83.33333333333334
Helen of Troy -> Zeus,100.0,100.0,100.0,33.33333333333333,33.33333333333333,83.33333333333334
Helena Wayne -> Batman,83.33333333333334,100.0,66.66666666666666,0.0,33.33333333333333,50.0
Helene Liebmann -> Berlin,100.0,83.33333333333334,50.0,100.0,66.66666666666666,83.33333333333334
Hellgate -> Western film,100.0,100.0,100.0,0.0,50.0,100.0
Help -> horror film,75.0,100.0,100.0,100.0,50.0,100.0
Help Wanted -> Tim Hill,75.0,100.0,87.5,87.5,37.5,62.5
Hendrik Gerritsz Pot -> Haarlem,100.0,100.0,50.0,,0.0,50.0
Henry Campbell-Bannerman -> diplomat,100.0,100.0,100.0,50.0,50.0,100.0
Henry Feilden -> politician,100.0,90.0,100.0,66.66666666666666,40.0,100.0
Henry Moule -> Anglicanism,100.0,50.0,0.0,100.0,0.0,0.0
Henry Tizard -> chemist,100.0,100.0,91.66666666666666,41.66666666666667,50.0,83.33333333333334
Her -> Spike Jonze,75.0,100.0,75.0,50.0,75.0,75.0
Hera -> Cronus,75.0,100.0,100.0,0.0,25.0,100.0
Here -> Adrian Belew,100.0,100.0,100.0,0.0,50.0,0.0
Herlyn Espinal -> journalist,100.0,100.0,100.0,50.0,50.0,100.0
Herman A. Barnett -> surgeon,100.0,75.0,75.0,100.0,50.0,75.0
Herman Hertzberger -> Amsterdam,100.0,50.0,0.0,0.0,25.0,100.0
Hermann Ahlwardt -> journalist,100.0,83.33333333333334,83.33333333333334,50.0,66.66666666666666,83.33333333333334
Hermann Gadner -> cross-country skiing,100.0,100.0,100.0,100.0,0.0,50.0
Heroes -> Jeremy Kagan,100.0,100.0,100.0,50.0,50.0,100.0
Heroes -> Robert Cormier,100.0,100.0,100.0,0.0,50.0,100.0
Heroes -> Tim Kring,100.0,100.0,100.0,50.0,50.0,50.0
"Hethum II, King of Armenia -> Keran, Queen of Armenia",100.0,100.0,83.33333333333334,16.666666666666664,33.33333333333333,100.0
High Five -> Janet Evanovich,87.5,100.0,62.5,62.5,62.5,50.0
High Risk -> Wong Jing,100.0,100.0,75.0,75.0,75.0,50.0
High Time -> Henry Mancini,50.0,100.0,83.33333333333334,33.33333333333333,16.666666666666664,50.0
Hinder -> hard rock,100.0,100.0,87.5,0.0,37.5,75.0
Hindsight -> thriller,83.33333333333334,100.0,83.33333333333334,50.0,66.66666666666666,66.66666666666666
His Hour -> Elinor Glyn,80.0,100.0,70.0,70.0,60.0,90.0
Histories -> Herodotos,50.0,100.0,100.0,50.0,0.0,100.0
Hitch -> Will Smith,75.0,100.0,50.0,25.0,25.0,100.0
Hoffmeyer's Legacy -> Mack Sennett,100.0,100.0,100.0,66.66666666666666,50.0,83.33333333333334
Holes -> comedy-drama,100.0,100.0,100.0,0.0,25.0,75.0
Hollywood -> Gore Vidal,75.0,100.0,75.0,50.0,25.0,75.0
Hollywood -> James Cruze,100.0,100.0,100.0,37.5,62.5,100.0
Hollywood Arms -> Carol Burnett,100.0,100.0,100.0,100.0,16.666666666666664,100.0
"Hollywood: The Fabulous Era -> Jack Haley, Jr.",50.0,100.0,100.0,0.0,50.0,66.66666666666666
Homeland -> Cory Doctorow,57.14285714285714,100.0,87.5,50.0,57.14285714285714,75.0
Homework -> house music,66.66666666666666,83.33333333333334,100.0,0.0,0.0,66.66666666666666
Homoousion -> Christianity,90.0,100.0,100.0,77.77777777777779,0.0,90.0
Honorius III -> Christianity,0.0,100.0,100.0,100.0,0.0,50.0
Hoot -> Wil Shriner,100.0,100.0,75.0,12.5,25.0,100.0
Horae -> Themis,0.0,100.0,100.0,0.0,0.0,50.0
Horae -> Zeus,87.5,100.0,75.0,87.5,0.0,87.5
Horror Story -> Vikram Bhatt,100.0,100.0,100.0,100.0,0.0,100.0
Horus -> Osiris,100.0,100.0,83.33333333333334,66.66666666666666,33.33333333333333,66.66666666666666
Hot Rats -> Frank Zappa,83.33333333333334,100.0,66.66666666666666,80.0,0.0,50.0
Hotel -> Mike Figgis,83.33333333333334,100.0,100.0,66.66666666666666,33.33333333333333,66.66666666666666
Hotel -> Moby,50.0,100.0,100.0,50.0,66.66666666666666,50.0
Hotel -> power pop,50.0,100.0,100.0,0.0,50.0,100.0
House -> Steve Miner,50.0,100.0,75.0,25.0,25.0,100.0
House on Haunted Hill -> Robert Zemeckis,100.0,100.0,100.0,50.0,50.0,100.0
Houston -> United States of America,100.0,100.0,100.0,0.0,100.0,100.0
Houston Dynamo FC -> association football,75.0,75.0,100.0,25.0,50.0,75.0
How It Is -> Samuel Beckett,50.0,50.0,100.0,50.0,100.0,50.0
How Many More Times -> Jimmy Page,100.0,100.0,100.0,60.0,50.0,90.0
How to Survive a Robot Uprising -> science fiction,66.66666666666666,33.33333333333333,91.66666666666666,30.0,16.666666666666664,33.33333333333333
Hugo -> Martin Scorsese,100.0,100.0,100.0,50.0,50.0,75.0
Humbert of Silva Candida -> Catholic Church,62.5,100.0,100.0,33.33333333333333,25.0,87.5
Hungary -> Budapest,100.0,100.0,100.0,,50.0,100.0
Hungry -> Vince Gilligan,75.0,100.0,100.0,85.71428571428571,50.0,100.0
Huntington Wilson -> diplomat,66.66666666666666,83.33333333333334,100.0,60.0,33.33333333333333,66.66666666666666
Huntsville Stars -> baseball,100.0,100.0,100.0,37.5,50.0,87.5
Huo Liang -> Shanghai,83.33333333333334,83.33333333333334,83.33333333333334,0.0,33.33333333333333,66.66666666666666
I Am -> Tom Shadyac,66.66666666666666,100.0,66.66666666666666,50.0,50.0,66.66666666666666
I Do -> Brad Falchuk,100.0,80.0,90.0,60.0,40.0,60.0
I Do -> romantic comedy,83.33333333333334,100.0,80.0,0.0,16.666666666666664,66.66666666666666
I Don't Understand You Anymore -> Sergio Corbucci,50.0,100.0,100.0,50.0,0.0,50.0
I Know (You Don't Love Me No More) -> rhythm and blues,87.5,85.71428571428571,83.33333333333334,20.0,14.285714285714285,75.0
I Want You -> Michael Winterbottom,85.71428571428571,100.0,87.5,50.0,62.5,62.5
I Want to Break Free -> rock music,100.0,100.0,100.0,66.66666666666666,0.0,50.0
I Will Be There -> Van Morrison,100.0,100.0,100.0,66.66666666666666,0.0,100.0
I Will Follow -> Ava DuVernay,66.66666666666666,100.0,83.33333333333334,66.66666666666666,33.33333333333333,83.33333333333334
I'll Be There -> Iris Rainer Dart,100.0,100.0,100.0,25.0,14.285714285714285,87.5
I'm Here -> Spike Jonze,100.0,100.0,100.0,75.0,12.5,62.5
III -> country music,83.33333333333334,66.66666666666666,100.0,66.66666666666666,33.33333333333333,50.0
Iamus -> Apollo,87.5,100.0,66.66666666666666,37.5,25.0,75.0
Ice -> Devi Sri Prasad,50.0,100.0,100.0,0.0,0.0,100.0
Icon -> Frederick Forsyth,100.0,100.0,100.0,50.0,50.0,50.0
Iddarammayilatho -> Ganesh Babu,100.0,100.0,50.0,80.0,66.66666666666666,83.33333333333334
Identity -> James Mangold,100.0,100.0,100.0,0.0,50.0,100.0
Idiocracy -> Mike Judge,100.0,100.0,100.0,25.0,0.0,50.0
If I Had My Way -> David Butler,50.0,100.0,100.0,50.0,50.0,50.0
Ignacy Tokarczuk -> Catholic Church,50.0,100.0,100.0,50.0,0.0,100.0
Il Boss -> Fernando Di Leo,91.66666666666666,100.0,75.0,83.33333333333334,33.33333333333333,41.66666666666667
Ilja Rosendahl -> actor,50.0,100.0,100.0,50.0,50.0,50.0
Ilya Nikiforov -> Saint Petersburg,100.0,100.0,100.0,,0.0,50.0
Images -> Lucio Battisti,100.0,100.0,100.0,66.66666666666666,66.66666666666666,83.33333333333334
Images -> Robert Altman,100.0,100.0,100.0,75.0,50.0,100.0
Imagination -> Jimmy Van Heusen,100.0,100.0,100.0,50.0,50.0,0.0
Iman -> Islam,100.0,100.0,100.0,0.0,0.0,100.0
In America -> Jim Sheridan,100.0,100.0,100.0,100.0,50.0,100.0
In High Places -> Harry Turtledove,100.0,100.0,100.0,83.33333333333334,66.66666666666666,66.66666666666666
In His Hands -> Anne Fontaine,50.0,100.0,75.0,75.0,25.0,50.0
In Mexico -> Jessica Lange,100.0,100.0,100.0,50.0,50.0,100.0
In My Heart -> Moby,100.0,100.0,100.0,50.0,75.0,75.0
In My Life -> soft rock,100.0,100.0,100.0,42.857142857142854,25.0,87.5
In Silence -> rock music,0.0,100.0,100.0,50.0,0.0,100.0
In Your Hands -> Peter Del Monte,100.0,100.0,100.0,100.0,100.0,50.0
In the Bedroom -> Todd Field,40.0,100.0,100.0,80.0,40.0,80.0
In the Beginning -> Xavier Giannoli,91.66666666666666,100.0,100.0,100.0,41.66666666666667,83.33333333333334
In the Cut -> Jane Campion,100.0,100.0,100.0,75.0,50.0,100.0
In the Dark -> The Cataracs,90.0,100.0,100.0,28.57142857142857,25.0,70.0
In the Dark -> reggae,50.0,100.0,100.0,0.0,16.666666666666664,83.33333333333334
In the Garden -> Van Morrison,83.33333333333334,100.0,100.0,66.66666666666666,50.0,50.0
In the Money -> William Beaudine,83.33333333333334,100.0,100.0,83.33333333333334,66.66666666666666,83.33333333333334
In the Park -> Charlie Chaplin,83.33333333333334,100.0,100.0,83.33333333333334,50.0,83.33333333333334
In the Room -> Zhao Wei,100.0,100.0,75.0,25.0,0.0,100.0
In the Wet -> Nevil Shute,83.33333333333334,100.0,100.0,50.0,50.0,66.66666666666666
Incoming -> Andrew Motion,100.0,100.0,100.0,62.5,57.14285714285714,100.0
India -> Herodotos,83.33333333333334,100.0,100.0,60.0,83.33333333333334,100.0
India -> New Delhi,100.0,100.0,100.0,57.14285714285714,50.0,75.0
Indiana -> Indianapolis,66.66666666666666,66.66666666666666,100.0,100.0,66.66666666666666,50.0
Indonesia Education League -> association football,66.66666666666666,100.0,100.0,0.0,25.0,75.0
Indrek Pertelson -> judo,62.5,100.0,100.0,14.285714285714285,25.0,62.5
Infected -> Angela Kang,100.0,100.0,50.0,50.0,33.33333333333333,66.66666666666666
Ingrid Martinez -> actor,66.66666666666666,87.5,75.0,12.5,42.857142857142854,75.0
Innocent I -> Catholic Church,0.0,0.0,50.0,50.0,0.0,0.0
Inside Out -> Michael Giacchino,75.0,100.0,100.0,66.66666666666666,0.0,62.5
Inside Out -> Ronnie del Carmen,83.33333333333334,100.0,100.0,16.666666666666664,66.66666666666666,66.66666666666666
Institute of the Incarnate Word -> Catholic Church,50.0,100.0,50.0,0.0,0.0,100.0
Intense -> Armin van Buuren,50.0,100.0,100.0,50.0,0.0,100.0
Intensity -> Dean Koontz,28.57142857142857,100.0,87.5,42.857142857142854,37.5,75.0
Interview -> Theo van Gogh,83.33333333333334,66.66666666666666,83.33333333333334,100.0,50.0,50.0
Into the Deep -> Ron Underwood,100.0,100.0,100.0,75.0,50.0,100.0
Into the Sun -> Steven Seagal,100.0,100.0,100.0,50.0,50.0,100.0
Into the Wild -> Sean Penn,100.0,100.0,100.0,100.0,50.0,100.0
Into the Woods -> Rob Marshall,100.0,100.0,100.0,100.0,12.5,87.5
Introduction and Allegro -> Maurice Ravel,100.0,100.0,100.0,0.0,0.0,100.0
Invasion -> Dean Koontz,83.33333333333334,100.0,100.0,66.66666666666666,50.0,66.66666666666666
Ioan Duma -> Catholic Church,75.0,100.0,100.0,50.0,0.0,50.0
Ion -> Plato,75.0,100.0,100.0,50.0,0.0,75.0
Ion son of Xuthus -> Apollo,50.0,50.0,100.0,0.0,0.0,50.0
Iran -> Tehran,100.0,100.0,100.0,100.0,100.0,83.33333333333334
Irandam Ulagam -> Harris Jayaraj,75.0,75.0,100.0,75.0,75.0,50.0
Irina Crasnoscioc -> basketball,50.0,100.0,100.0,25.0,25.0,100.0
Iris and the Lieutenant -> Alf Sjöberg,100.0,100.0,90.0,30.0,40.0,100.0
Ironic -> pop rock,100.0,100.0,66.66666666666666,50.0,60.0,100.0
Irving Amen -> New York City,100.0,100.0,100.0,0.0,16.666666666666664,50.0
Isabel's a Jezebel -> Galt MacDermot,87.5,87.5,100.0,71.42857142857143,57.14285714285714,62.5
Isabelle Adriani -> journalist,100.0,100.0,87.5,85.71428571428571,62.5,75.0
Island -> Paul Cox,66.66666666666666,100.0,100.0,33.33333333333333,0.0,75.0
Islands -> Robert Fripp,100.0,100.0,100.0,50.0,16.666666666666664,33.33333333333333
Isobel Pravda -> actor,75.0,75.0,75.0,0.0,0.0,75.0
Israel -> Jerusalem,75.0,100.0,100.0,0.0,100.0,100.0
Israel Horowitz -> New York City,100.0,50.0,0.0,,0.0,50.0
It -> Elinor Glyn,50.0,100.0,50.0,0.0,50.0,100.0
It's Easy to Remember (And So Hard to Forget) -> Richard Rodgers,100.0,100.0,100.0,100.0,0.0,75.0
It's Not Enough -> Pete Townshend,100.0,100.0,100.0,66.66666666666666,50.0,83.33333333333334
It's Not Just You -> Martin Scorsese,75.0,75.0,100.0,100.0,50.0,75.0
Italy -> Rome,100.0,100.0,100.0,100.0,100.0,75.0
Italy men's national volleyball team -> volleyball,83.33333333333334,100.0,100.0,33.33333333333333,16.666666666666664,100.0
Ito -> association football,71.42857142857143,75.0,100.0,57.14285714285714,50.0,75.0
Ivan -> R. Parthiepan,92.85714285714286,100.0,85.71428571428571,78.57142857142857,64.28571428571429,78.57142857142857
Ivan III Drašković -> politician,83.33333333333334,66.66666666666666,50.0,0.0,50.0,50.0
Ivan Illich -> Catholic Church,50.0,100.0,100.0,75.0,20.0,33.33333333333333
Ivan Kulichenko -> politician,100.0,100.0,87.5,62.5,37.5,75.0
Ivan Mládek -> composer,100.0,75.0,66.66666666666666,0.0,58.333333333333336,75.0
Ivica Brzić -> association football,62.5,87.5,100.0,25.0,62.5,62.5
Izhar Elias -> Amsterdam,100.0,100.0,50.0,50.0,16.666666666666664,100.0
Izumi Iimura -> Japan,100.0,100.0,100.0,50.0,100.0,50.0
Izwan Mahbud -> association football,100.0,100.0,100.0,50.0,25.0,100.0
Jaani Dost -> Bappi Lahiri,87.5,75.0,50.0,87.5,37.5,75.0
Jack -> Francis Ford Coppola,75.0,87.5,62.5,62.5,50.0,62.5
Jack Kachkar -> Damascus,100.0,100.0,100.0,,50.0,50.0
Jacks -> psychedelic rock,75.0,100.0,100.0,50.0,50.0,100.0
Jaclyn Stapp -> model,100.0,87.5,50.0,0.0,25.0,87.5
Jacob -> Rebecca,0.0,100.0,100.0,0.0,0.0,50.0
Jacob Duck -> Utrecht,87.5,100.0,100.0,50.0,0.0,75.0
Jacopo Melani -> composer,75.0,25.0,75.0,50.0,25.0,50.0
Jacques-François Dujarié -> Catholic Church,16.666666666666664,66.66666666666666,66.66666666666666,16.666666666666664,0.0,0.0
